latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.01933,28.887304,32.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),wind_direction_10m (°)
2023-06-16T05:00,21.2,79,0.00,0.00,1,1008.3,30,14.3,26.3,51
2023-06-16T06:00,23.0,73,0.00,0.00,3,1008.1,99,16.4,30.2,50
2023-06-16T07:00,24.6,67,0.00,0.00,3,1008.0,100,16.6,32.4,56
2023-06-16T08:00,25.3,66,0.00,0.00,3,1008.5,80,4.7,31.7,99
2023-06-16T09:00,26.4,63,0.00,0.00,1,1007.9,28,10.0,22.0,30
2023-06-16T10:00,27.6,59,0.00,0.00,1,1007.4,42,14.8,29.9,41
2023-06-16T11:00,28.0,58,0.00,0.00,0,1006.9,3,17.8,34.9,45
2023-06-16T12:00,26.5,61,0.00,0.00,3,1007.2,95,11.0,34.9,41
2023-06-16T13:00,25.8,64,0.00,0.00,3,1006.9,100,22.2,37.4,25
2023-06-16T14:00,24.3,66,0.00,0.00,3,1006.1,99,26.4,47.9,32
2023-06-16T15:00,23.1,72,0.00,0.00,3,1005.6,100,23.7,46.1,36
2023-06-16T16:00,22.5,75,0.00,0.00,3,1005.8,100,21.5,41.4,52
2023-06-16T17:00,21.8,79,0.00,0.00,3,1005.7,100,17.6,36.7,35
2023-06-16T18:00,21.0,81,0.00,0.00,3,1005.4,98,18.7,29.9,40
2023-06-16T19:00,20.5,86,0.00,0.00,3,1005.6,100,19.3,32.4,45
2023-06-16T20:00,20.2,88,0.00,0.00,3,1005.0,100,18.3,31.3,45
2023-06-16T21:00,19.8,90,0.00,0.00,2,1004.8,65,17.8,29.9,36
2023-06-16T22:00,19.5,93,0.00,0.00,0,1004.9,17,12.4,28.8,30
2023-06-16T23:00,19.3,94,0.00,0.00,2,1004.5,78,16.7,25.6,14
2023-06-17T00:00,20.1,91,0.00,0.00,2,1004.6,67,17.8,45.7,32
2023-06-17T01:00,19.8,92,0.60,0.60,53,1004.2,100,17.1,33.1,44
2023-06-17T02:00,19.8,94,0.80,0.80,53,1004.3,100,17.2,29.2,37
2023-06-17T03:00,19.6,94,0.10,0.10,51,1004.4,100,11.6,28.1,68
2023-06-17T04:00,20.0,91,0.00,0.00,3,1004.1,100,19.9,32.4,45
2023-06-17T05:00,20.7,87,0.00,0.00,3,1004.1,100,12.9,32.4,60
2023-06-17T06:00,21.5,83,0.00,0.00,3,1004.4,93,18.4,31.7,48
2023-06-17T07:00,22.7,75,0.00,0.00,3,1004.2,100,16.5,32.8,46
2023-06-17T08:00,23.8,70,0.00,0.00,3,1004.2,100,13.9,30.6,37
2023-06-17T09:00,25.2,64,0.00,0.00,2,1003.8,72,18.3,33.5,22
2023-06-17T10:00,24.8,66,0.00,0.00,3,1003.8,100,22.4,40.0,19
2023-06-17T11:00,24.4,69,0.60,0.60,53,1003.7,86,22.7,43.9,25
2023-06-17T12:00,25.2,65,0.00,0.00,3,1003.5,99,21.2,41.4,40
2023-06-17T13:00,23.6,73,1.60,1.60,61,1004.1,97,20.8,39.6,34
2023-06-17T14:00,22.1,83,0.20,0.20,51,1003.6,54,23.8,41.0,25
2023-06-17T15:00,22.6,81,0.00,0.00,3,1003.9,100,22.6,42.5,29
2023-06-17T16:00,21.9,82,0.00,0.00,3,1004.1,100,22.1,41.8,28
2023-06-17T17:00,21.2,85,0.00,0.00,3,1004.4,100,14.7,37.8,25
2023-06-17T18:00,20.5,89,0.10,0.10,51,1004.9,100,14.0,23.8,12
2023-06-17T19:00,20.2,92,0.40,0.40,51,1005.8,100,12.0,23.4,16
2023-06-17T20:00,20.3,91,0.10,0.10,51,1005.7,100,13.6,25.9,12
2023-06-17T21:00,20.4,91,0.00,0.00,3,1005.8,100,14.2,22.7,9
2023-06-17T22:00,20.2,91,0.00,0.00,3,1006.0,99,17.3,27.7,12
2023-06-17T23:00,20.0,90,0.00,0.00,3,1006.1,100,18.8,31.0,17
2023-06-18T00:00,19.5,89,0.00,0.00,3,1007.1,100,4.7,31.0,4
2023-06-18T01:00,19.5,93,0.10,0.10,51,1007.1,93,7.9,13.0,16
2023-06-18T02:00,19.3,95,0.00,0.00,3,1007.0,100,6.5,13.3,357
2023-06-18T03:00,19.4,94,0.00,0.00,2,1007.6,73,6.2,10.8,353
2023-06-18T04:00,20.3,91,0.00,0.00,3,1007.9,100,9.0,15.1,5
2023-06-18T05:00,21.4,87,0.00,0.00,3,1008.1,89,9.2,21.2,21
2023-06-18T06:00,22.5,82,0.00,0.00,3,1008.6,100,10.4,24.1,20
2023-06-18T07:00,23.1,76,0.00,0.00,3,1008.7,100,9.8,25.9,28
2023-06-18T08:00,23.5,71,0.00,0.00,3,1009.4,100,11.4,27.7,28
2023-06-18T09:00,23.5,69,0.00,0.00,3,1009.8,100,9.8,28.4,17
2023-06-18T10:00,24.1,70,0.00,0.00,3,1009.6,100,11.9,29.2,25
2023-06-18T11:00,25.1,62,0.00,0.00,3,1009.2,100,16.3,35.3,25
2023-06-18T12:00,20.8,87,0.00,0.00,3,1009.6,86,17.1,38.9,60
2023-06-18T13:00,22.2,80,0.90,0.90,53,1009.7,100,11.4,28.4,28
2023-06-18T14:00,22.5,76,0.00,0.00,3,1009.3,100,12.4,23.0,8
2023-06-18T15:00,22.4,78,0.00,0.00,3,1009.2,100,10.1,22.7,2
2023-06-18T16:00,22.2,80,0.00,0.00,3,1009.6,100,9.4,17.6,356
2023-06-18T17:00,21.6,85,0.00,0.00,3,1009.9,100,8.3,16.6,358
2023-06-18T18:00,20.9,89,0.00,0.00,3,1010.3,100,9.9,15.8,341
2023-06-18T19:00,20.9,90,0.00,0.00,3,1010.8,100,11.7,19.1,349
2023-06-18T20:00,21.1,88,0.00,0.00,3,1010.8,100,14.1,23.0,357
2023-06-18T21:00,20.7,90,0.00,0.00,3,1010.5,100,14.0,23.4,360
2023-06-18T22:00,20.5,91,0.00,0.00,3,1010.7,85,13.7,23.8,355
2023-06-18T23:00,20.5,90,0.00,0.00,2,1010.6,67,15.6,25.6,353
2023-06-19T00:00,19.4,93,0.30,0.30,51,1010.9,100,8.7,26.6,85
2023-06-19T01:00,19.2,94,1.10,1.10,55,1010.6,99,6.8,14.4,32
2023-06-19T02:00,18.7,94,2.20,2.20,61,1011.0,100,9.4,18.4,50
2023-06-19T03:00,18.7,92,0.40,0.40,51,1011.4,100,6.2,16.2,10
2023-06-19T04:00,18.9,90,0.20,0.20,51,1011.7,100,9.3,15.5,347
2023-06-19T05:00,19.5,88,0.30,0.30,51,1012.0,100,12.2,22.3,360
2023-06-19T06:00,19.9,85,0.00,0.00,3,1012.3,100,11.2,28.8,6
2023-06-19T07:00,21.1,83,0.00,0.00,3,1012.4,100,6.5,21.2,354
2023-06-19T08:00,22.4,75,0.00,0.00,3,1012.5,99,10.0,23.0,13
2023-06-19T09:00,23.6,72,0.00,0.00,3,1012.7,100,7.3,22.0,9
2023-06-19T10:00,23.2,73,0.10,0.10,51,1012.8,100,9.7,22.0,315
2023-06-19T11:00,23.6,72,0.00,0.00,1,1012.4,31,6.4,22.3,333
2023-06-19T12:00,23.5,66,0.20,0.20,51,1013.1,44,12.2,23.4,317
2023-06-19T13:00,24.4,63,0.00,0.00,2,1012.9,67,11.2,27.0,327
2023-06-19T14:00,23.5,67,0.10,0.10,51,1013.0,96,14.5,28.4,333
2023-06-19T15:00,23.2,73,0.00,0.00,1,1012.8,46,15.3,28.8,351
2023-06-19T16:00,22.4,77,0.50,0.50,53,1013.0,37,17.0,31.3,13
2023-06-19T17:00,21.4,83,0.00,0.00,1,1013.5,31,12.8,29.5,10
2023-06-19T18:00,20.4,89,0.00,0.00,1,1013.8,38,5.8,20.5,353
2023-06-19T19:00,19.6,94,0.00,0.00,1,1014.4,23,5.3,9.7,332
2023-06-19T20:00,18.9,96,0.00,0.00,1,1014.3,22,4.8,9.0,318
2023-06-19T21:00,18.9,97,0.00,0.00,0,1014.6,12,4.5,7.9,299
2023-06-19T22:00,19.1,97,0.00,0.00,0,1014.6,16,8.2,13.7,293
2023-06-19T23:00,18.9,96,0.00,0.00,1,1014.7,32,6.6,13.7,319
2023-06-20T00:00,19.0,94,0.00,0.00,2,1014.5,69,6.2,17.3,280
2023-06-20T01:00,18.2,95,0.00,0.00,0,1014.4,3,5.6,10.4,315
2023-06-20T02:00,17.1,97,0.00,0.00,0,1014.2,3,6.9,9.4,313
2023-06-20T03:00,18.0,96,0.00,0.00,1,1014.9,20,3.8,9.0,17
2023-06-20T04:00,19.2,92,0.00,0.00,0,1015.0,3,2.6,6.8,236
2023-06-20T05:00,20.5,86,0.00,0.00,0,1015.2,6,2.9,10.4,173
2023-06-20T06:00,21.4,82,0.00,0.00,0,1015.4,19,6.5,24.8,199
2023-06-20T07:00,22.0,79,0.00,0.00,0,1015.5,19,6.7,25.2,216
2023-06-20T08:00,23.0,77,0.00,0.00,1,1015.6,25,6.7,25.6,216
2023-06-20T09:00,23.6,77,0.10,0.10,51,1015.7,50,7.8,26.6,202
2023-06-20T10:00,23.6,79,0.20,0.20,51,1015.6,45,8.4,27.0,220
2023-06-20T11:00,23.7,81,0.30,0.30,51,1015.6,45,3.6,27.0,233
2023-06-20T12:00,24.0,73,0.40,0.40,51,1015.3,53,13.1,20.2,307
2023-06-20T13:00,24.3,68,0.30,0.30,51,1015.5,70,12.9,26.6,333
2023-06-20T14:00,24.0,67,1.20,1.20,55,1015.6,96,13.4,27.0,355
2023-06-20T15:00,21.6,79,1.40,1.40,61,1015.6,100,18.5,35.3,7
2023-06-20T16:00,21.0,86,0.10,0.10,51,1015.8,100,14.6,32.4,33
2023-06-20T17:00,20.6,88,2.00,2.00,61,1016.1,100,9.4,25.6,43
2023-06-20T18:00,20.3,93,0.60,0.60,53,1015.4,100,9.1,15.8,18
2023-06-20T19:00,20.2,94,1.30,1.30,61,1016.0,94,7.1,15.1,15
2023-06-20T20:00,19.9,93,0.20,0.20,51,1016.1,26,7.3,12.2,349
2023-06-20T21:00,18.5,95,0.00,0.00,3,1016.2,82,6.1,12.2,360
2023-06-20T22:00,18.6,94,0.00,0.00,2,1016.2,70,5.0,10.4,360
2023-06-20T23:00,18.0,95,0.00,0.00,0,1016.0,1,5.7,8.3,342
2023-06-21T00:00,18.5,97,0.00,0.00,0,1015.5,6,3.9,8.6,326
2023-06-21T01:00,18.4,94,0.00,0.00,1,1015.7,39,9.0,15.5,337
2023-06-21T02:00,18.5,94,0.00,0.00,1,1015.8,44,8.6,15.5,358
2023-06-21T03:00,18.6,95,0.00,0.00,1,1016.0,21,8.4,14.8,10
2023-06-21T04:00,19.9,92,0.00,0.00,0,1016.2,1,8.5,15.5,36
2023-06-21T05:00,21.1,87,0.00,0.00,0,1016.3,0,6.2,15.5,69
2023-06-21T06:00,22.2,81,0.00,0.00,0,1016.6,0,2.7,15.1,67
2023-06-21T07:00,23.2,76,0.00,0.00,1,1016.7,23,0.8,13.0,63
2023-06-21T08:00,24.1,70,0.00,0.00,0,1016.7,19,1.3,16.6,124
2023-06-21T09:00,24.4,71,0.10,0.10,51,1016.7,19,0.8,14.8,153
2023-06-21T10:00,25.0,69,0.10,0.10,51,1016.7,22,2.2,15.8,9
2023-06-21T11:00,25.8,60,0.10,0.10,51,1016.5,12,5.4,17.6,8
2023-06-21T12:00,24.6,78,0.00,0.00,0,1016.1,9,5.4,23.8,266
2023-06-21T13:00,26.0,70,0.00,0.00,0,1015.9,18,3.7,23.0,259
2023-06-21T14:00,25.9,70,0.10,0.10,51,1016.0,22,5.1,19.8,184
2023-06-21T15:00,25.0,78,0.10,0.10,51,1015.8,19,5.2,21.6,236
2023-06-21T16:00,24.6,86,0.00,0.00,0,1015.8,2,3.7,19.4,349
2023-06-21T17:00,23.9,79,0.40,0.40,51,1016.2,7,10.0,16.6,21
2023-06-21T18:00,22.4,83,0.00,0.00,3,1016.3,99,10.3,16.9,25
2023-06-21T19:00,21.3,87,0.00,0.00,0,1016.6,0,9.2,16.9,26
2023-06-21T20:00,20.6,91,0.00,0.00,0,1016.7,4,7.1,15.5,30
2023-06-21T21:00,19.8,95,0.00,0.00,0,1017.0,0,6.1,11.9,40
2023-06-21T22:00,19.0,96,0.00,0.00,0,1017.2,0,7.7,10.4,37
2023-06-21T23:00,19.1,96,0.00,0.00,0,1017.1,2,6.7,9.7,36
2023-06-22T00:00,19.0,96,0.00,0.00,0,1016.9,3,5.0,9.0,21
2023-06-22T01:00,19.0,96,0.00,0.00,0,1017.0,8,5.4,9.7,37
2023-06-22T02:00,18.5,98,0.00,0.00,1,1017.3,45,4.7,9.0,32
2023-06-22T03:00,19.1,99,0.00,0.00,3,1017.7,100,4.1,7.2,52
2023-06-22T04:00,19.8,97,0.00,0.00,1,1018.0,44,6.0,12.6,25
2023-06-22T05:00,21.2,88,0.00,0.00,0,1018.3,14,7.2,16.2,6
2023-06-22T06:00,23.0,79,0.00,0.00,0,1018.3,8,7.0,18.0,12
2023-06-22T07:00,24.9,69,0.00,0.00,0,1018.1,2,8.6,21.2,22
2023-06-22T08:00,26.2,58,0.00,0.00,0,1018.1,4,9.0,23.0,37
2023-06-22T09:00,26.8,51,0.00,0.00,0,1018.0,18,9.7,23.8,39
2023-06-22T10:00,27.1,49,0.00,0.00,0,1018.1,10,13.0,27.7,39
2023-06-22T11:00,27.5,48,0.00,0.00,0,1017.9,8,15.9,32.0,39
2023-06-22T12:00,26.4,59,0.00,0.00,0,1017.7,2,11.4,33.8,24
2023-06-22T13:00,27.2,56,0.20,0.20,51,1017.6,21,15.3,31.0,34
2023-06-22T14:00,26.9,57,0.00,0.00,0,1017.3,9,17.8,33.5,42
2023-06-22T15:00,26.5,57,0.00,0.00,0,1016.9,2,17.8,33.8,43
2023-06-22T16:00,25.4,60,0.00,0.00,0,1017.1,0,17.6,32.4,46
2023-06-22T17:00,23.6,74,0.00,0.00,0,1017.4,0,14.3,31.0,45
2023-06-22T18:00,22.1,83,0.00,0.00,0,1017.9,10,10.7,22.7,45
2023-06-22T19:00,21.5,81,0.00,0.00,0,1018.3,0,11.7,19.1,43
2023-06-22T20:00,21.0,78,0.00,0.00,0,1018.2,0,12.3,20.5,52
2023-06-22T21:00,20.5,80,0.00,0.00,0,1018.3,0,11.9,20.5,55
2023-06-22T22:00,19.9,86,0.00,0.00,0,1017.9,19,11.7,19.8,45
2023-06-22T23:00,19.8,92,0.00,0.00,0,1017.6,11,11.1,19.4,29
2023-06-23T00:00,19.8,88,0.00,0.00,0,1017.0,3,9.3,18.7,36
2023-06-23T01:00,19.6,92,0.00,0.00,0,1017.0,0,10.0,16.6,30
2023-06-23T02:00,19.8,94,0.00,0.00,0,1017.1,0,10.0,17.3,26
2023-06-23T03:00,20.0,94,0.00,0.00,0,1017.5,0,11.1,18.0,25
2023-06-23T04:00,21.5,85,0.00,0.00,0,1017.7,0,16.8,28.4,35
2023-06-23T05:00,23.0,77,0.00,0.00,0,1017.7,3,18.6,32.8,41
2023-06-23T06:00,24.2,71,0.00,0.00,0,1017.6,4,18.9,35.3,48
2023-06-23T07:00,25.3,66,0.00,0.00,0,1017.7,5,18.2,34.9,51
2023-06-23T08:00,26.4,62,0.00,0.00,0,1017.5,9,19.1,36.7,49
2023-06-23T09:00,27.3,57,0.00,0.00,0,1017.3,5,19.6,37.8,49
2023-06-23T10:00,28.0,53,0.00,0.00,0,1017.3,1,20.9,40.0,48
2023-06-23T11:00,28.4,48,0.00,0.00,0,1016.9,0,22.4,42.1,48
2023-06-23T12:00,28.4,48,0.00,0.00,0,1016.4,0,23.0,42.1,49
2023-06-23T13:00,28.4,47,0.00,0.00,0,1016.2,5,21.9,42.5,46
2023-06-23T14:00,27.6,49,0.00,0.00,0,1016.1,2,23.4,42.5,46
2023-06-23T15:00,26.8,53,0.00,0.00,0,1015.9,2,23.3,42.8,52
2023-06-23T16:00,25.6,58,0.00,0.00,0,1015.9,0,21.1,41.4,53
2023-06-23T17:00,24.0,69,0.00,0.00,0,1015.9,0,17.8,36.0,48
2023-06-23T18:00,22.8,70,0.00,0.00,0,1016.0,0,17.0,28.8,58
2023-06-23T19:00,22.0,69,0.00,0.00,0,1016.1,0,16.4,27.7,61
2023-06-23T20:00,21.5,69,0.00,0.00,0,1016.1,0,15.8,26.6,63
2023-06-23T21:00,21.0,71,0.00,0.00,0,1015.7,0,13.7,25.6,63
2023-06-23T22:00,20.5,72,0.00,0.00,0,1015.4,0,11.6,22.0,60
2023-06-23T23:00,20.1,73,0.00,0.00,0,1015.1,0,12.8,20.9,50
2023-06-24T00:00,19.9,90,0.00,0.00,0,1014.7,0,12.0,23.4,41
2023-06-24T01:00,19.4,90,0.00,0.00,0,1015.0,0,8.9,19.4,40
2023-06-24T02:00,19.5,90,0.00,0.00,0,1015.1,0,13.4,22.0,36
2023-06-24T03:00,19.8,91,0.00,0.00,0,1015.1,0,15.2,25.2,36
2023-06-24T04:00,21.4,85,0.00,0.00,0,1014.9,0,15.2,25.2,36
2023-06-24T05:00,23.4,76,0.00,0.00,0,1015.0,0,12.8,24.1,38
2023-06-24T06:00,25.1,68,0.00,0.00,0,1015.1,0,14.8,28.4,39
2023-06-24T07:00,26.4,63,0.00,0.00,0,1014.9,0,15.9,31.3,39
2023-06-24T08:00,27.8,57,0.00,0.00,0,1014.9,0,15.6,32.0,34
2023-06-24T09:00,29.0,52,0.00,0.00,0,1014.8,0,16.1,32.8,34
2023-06-24T10:00,29.9,50,0.00,0.00,0,1014.5,0,15.8,33.5,41
2023-06-24T11:00,30.4,48,0.00,0.00,0,1014.0,0,14.8,32.8,47
2023-06-24T12:00,30.4,43,0.00,0.00,0,1013.7,0,21.0,34.9,38
2023-06-24T13:00,29.5,47,0.00,0.00,0,1013.5,0,21.8,40.7,38
2023-06-24T14:00,28.1,51,0.00,0.00,0,1012.9,0,22.8,41.4,38
2023-06-24T15:00,27.0,52,0.00,0.00,0,1012.9,0,22.5,41.4,39
2023-06-24T16:00,25.6,53,0.00,0.00,0,1012.9,0,22.2,40.3,40
2023-06-24T17:00,23.7,68,0.00,0.00,0,1013.2,0,20.9,38.2,32
2023-06-24T18:00,22.1,79,0.00,0.00,0,1013.3,0,21.7,35.6,32
2023-06-24T19:00,21.5,86,0.00,0.00,0,1013.5,0,19.9,35.6,35
2023-06-24T20:00,21.0,89,0.00,0.00,0,1013.2,0,16.8,32.4,42
2023-06-24T21:00,20.7,91,0.00,0.00,0,1013.0,0,15.3,27.4,49
2023-06-24T22:00,20.4,92,0.00,0.00,0,1012.7,0,12.8,25.2,52
2023-06-24T23:00,20.1,93,0.00,0.00,0,1012.4,0,12.2,21.2,47
2023-06-25T00:00,20.6,88,0.00,0.00,0,1012.7,0,15.7,20.2,58
2023-06-25T01:00,20.1,87,0.00,0.00,0,1012.4,19,14.4,25.6,53
2023-06-25T02:00,19.4,91,0.00,0.00,0,1012.0,4,12.0,24.1,41
2023-06-25T03:00,19.4,92,0.00,0.00,0,1011.8,2,10.7,19.8,42
2023-06-25T04:00,20.6,87,0.00,0.00,0,1011.8,3,15.1,25.6,33
2023-06-25T05:00,22.4,78,0.00,0.00,0,1011.9,10,16.1,29.2,29
2023-06-25T06:00,23.6,70,0.00,0.00,0,1011.7,12,17.2,32.4,33
2023-06-25T07:00,24.8,64,0.00,0.00,0,1011.6,18,18.8,35.6,32
2023-06-25T08:00,25.8,60,0.00,0.00,0,1011.5,14,19.8,38.2,33
2023-06-25T09:00,26.5,57,0.00,0.00,0,1011.3,13,19.3,38.2,29
2023-06-25T10:00,26.9,55,0.00,0.00,0,1011.4,7,19.8,38.5,25
2023-06-25T11:00,27.1,53,0.00,0.00,0,1011.0,1,18.5,38.9,27
2023-06-25T12:00,27.1,53,0.00,0.00,0,1010.7,1,17.9,37.1,28
2023-06-25T13:00,26.9,53,0.00,0.00,0,1010.0,0,17.1,36.0,30
2023-06-25T14:00,26.6,55,0.00,0.00,0,1009.4,3,16.1,34.6,29
2023-06-25T15:00,25.9,59,0.00,0.00,0,1009.1,3,16.9,32.0,27
2023-06-25T16:00,24.7,64,0.00,0.00,0,1009.4,5,15.6,32.0,29
2023-06-25T17:00,23.5,71,0.00,0.00,0,1009.1,2,15.5,28.8,31
2023-06-25T18:00,22.3,78,0.00,0.00,0,1009.4,3,12.4,26.6,26
2023-06-25T19:00,21.5,84,0.00,0.00,0,1009.7,2,10.4,20.5,20
2023-06-25T20:00,21.0,87,0.00,0.00,0,1009.6,1,9.7,17.3,22
2023-06-25T21:00,20.5,90,0.00,0.00,0,1009.3,0,9.0,16.2,37
2023-06-25T22:00,20.2,92,0.00,0.00,0,1009.0,0,8.4,15.1,31
2023-06-25T23:00,19.4,94,0.00,0.00,0,1008.8,0,6.0,13.7,17
2023-06-26T00:00,19.8,96,0.00,0.00,0,1008.5,1,5.0,9.7,330
2023-06-26T01:00,20.4,94,0.00,0.00,2,1008.6,62,12.0,19.4,344
2023-06-26T02:00,20.7,91,0.00,0.00,2,1008.5,71,9.7,21.6,358
2023-06-26T03:00,21.0,88,0.00,0.00,3,1008.7,87,9.9,16.9,350
2023-06-26T04:00,21.6,83,0.00,0.00,2,1008.9,50,10.5,18.4,4
2023-06-26T05:00,23.0,75,0.00,0.00,0,1009.0,9,12.0,23.0,21
2023-06-26T06:00,24.4,63,0.00,0.00,0,1009.3,10,12.8,25.9,22
2023-06-26T07:00,25.8,55,0.00,0.00,1,1009.2,39,13.5,28.4,25
2023-06-26T08:00,26.5,49,0.00,0.00,2,1009.2,65,9.4,28.4,23
2023-06-26T09:00,26.8,47,0.00,0.00,2,1009.3,75,6.4,23.8,16
2023-06-26T10:00,26.6,50,0.00,0.00,1,1009.2,47,4.7,20.5,360
2023-06-26T11:00,26.9,50,0.00,0.00,2,1009.1,56,9.8,23.8,343
2023-06-26T12:00,27.0,50,0.10,0.10,51,1009.3,59,9.6,30.6,326
2023-06-26T13:00,26.4,51,0.00,0.00,3,1009.4,100,13.6,28.1,348
2023-06-26T14:00,25.5,61,0.10,0.10,51,1009.3,100,16.7,31.3,6
2023-06-26T15:00,25.2,62,0.00,0.00,3,1009.2,100,17.5,32.4,9
2023-06-26T16:00,24.2,69,0.00,0.00,3,1009.6,99,18.0,32.8,12
2023-06-26T17:00,23.5,73,0.00,0.00,2,1010.0,55,16.4,32.4,15
2023-06-26T18:00,22.6,79,0.00,0.00,1,1010.3,22,15.8,28.4,21
2023-06-26T19:00,22.0,85,0.00,0.00,0,1010.7,19,14.5,27.4,23
2023-06-26T20:00,21.6,88,0.00,0.00,0,1010.9,10,11.0,24.5,23
2023-06-26T21:00,21.3,90,0.00,0.00,0,1011.2,16,9.2,18.4,11
2023-06-26T22:00,21.4,88,0.00,0.00,1,1011.0,20,9.3,15.1,13
2023-06-26T23:00,21.1,86,0.00,0.00,0,1011.1,10,9.2,16.9,26
2023-06-27T00:00,20.5,88,0.00,0.00,1,1011.1,21,8.8,15.1,12
2023-06-27T01:00,20.5,88,0.00,0.00,1,1011.2,43,6.4,14.8,16
2023-06-27T02:00,20.5,90,0.00,0.00,0,1011.0,13,5.4,10.8,20
2023-06-27T03:00,20.8,90,0.00,0.00,0,1011.2,13,8.8,13.7,19
2023-06-27T04:00,21.9,83,0.00,0.00,1,1011.6,24,14.5,24.5,19
2023-06-27T05:00,22.8,77,0.00,0.00,2,1011.6,52,17.0,30.2,32
2023-06-27T06:00,24.1,70,0.00,0.00,1,1011.7,30,16.7,33.8,37
2023-06-27T07:00,25.2,65,0.00,0.00,1,1011.7,28,17.6,36.0,41
2023-06-27T08:00,26.2,60,0.00,0.00,0,1011.7,19,19.3,38.5,37
2023-06-27T09:00,27.1,55,0.00,0.00,0,1011.9,18,21.8,40.7,39
2023-06-27T10:00,27.8,51,0.00,0.00,1,1011.9,21,22.3,42.8,39
2023-06-27T11:00,28.0,47,0.00,0.00,0,1011.7,19,23.2,43.6,36
2023-06-27T12:00,29.6,37,0.00,0.00,0,1011.6,19,23.2,43.9,41
2023-06-27T13:00,28.6,43,0.00,0.00,0,1011.7,17,23.0,45.7,41
2023-06-27T14:00,28.2,43,0.00,0.00,0,1011.5,10,20.6,43.9,46
2023-06-27T15:00,27.8,42,0.00,0.00,0,1011.0,4,19.9,39.6,48
2023-06-27T16:00,26.9,46,0.00,0.00,0,1010.8,3,18.6,37.4,49
2023-06-27T17:00,24.9,65,0.00,0.00,0,1010.9,2,16.3,33.8,49
2023-06-27T18:00,23.0,79,0.00,0.00,0,1011.3,1,14.0,28.1,48
2023-06-27T19:00,21.9,85,0.00,0.00,0,1011.6,0,13.8,23.4,49
2023-06-27T20:00,21.2,86,0.00,0.00,0,1011.8,0,14.0,23.4,48
2023-06-27T21:00,20.6,90,0.00,0.00,0,1011.8,0,13.5,23.0,44
2023-06-27T22:00,20.2,93,0.00,0.00,0,1011.6,0,12.0,22.0,39
2023-06-27T23:00,20.0,94,0.00,0.00,0,1011.5,1,11.0,20.2,41
2023-06-28T00:00,20.1,95,0.00,0.00,0,1010.9,1,9.8,18.0,62
2023-06-28T01:00,19.9,96,0.00,0.00,0,1011.2,0,7.7,16.2,49
2023-06-28T02:00,19.5,96,0.00,0.00,0,1011.3,0,8.2,13.7,29
2023-06-28T03:00,19.4,96,0.00,0.00,0,1011.4,0,9.4,15.1,32
2023-06-28T04:00,20.5,91,0.00,0.00,0,1011.5,0,12.0,19.8,41
2023-06-28T05:00,22.5,80,0.00,0.00,0,1011.6,0,11.4,23.0,62
2023-06-28T06:00,24.6,66,0.00,0.00,0,1011.3,5,10.6,24.5,72
2023-06-28T07:00,26.9,47,0.00,0.00,0,1011.1,0,10.8,25.6,75
2023-06-28T08:00,28.1,38,0.00,0.00,0,1011.1,0,8.3,25.6,85
2023-06-28T09:00,28.9,33,0.00,0.00,0,1010.9,0,6.5,23.4,87
2023-06-28T10:00,29.5,29,0.00,0.00,0,1010.7,0,6.4,22.3,63
2023-06-28T11:00,30.0,27,0.00,0.00,0,1010.4,0,8.1,24.5,45
2023-06-28T12:00,29.5,33,0.00,0.00,0,1010.2,0,8.4,27.7,31
2023-06-28T13:00,29.9,29,0.00,0.00,0,1010.0,1,10.4,26.6,44
2023-06-28T14:00,29.5,27,0.00,0.00,0,1009.8,2,11.2,26.6,48
2023-06-28T15:00,28.8,28,0.00,0.00,0,1009.6,1,12.0,26.3,57
2023-06-28T16:00,27.7,35,0.00,0.00,0,1009.9,0,13.0,25.9,76
2023-06-28T17:00,26.3,42,0.00,0.00,0,1010.3,1,10.8,25.2,75
2023-06-28T18:00,24.4,51,0.00,0.00,0,1010.8,0,8.9,19.1,63
2023-06-28T19:00,23.0,58,0.00,0.00,0,1011.4,1,7.8,15.1,56
2023-06-28T20:00,21.8,62,0.00,0.00,0,1011.5,3,5.9,13.0,38
2023-06-28T21:00,20.7,67,0.00,0.00,0,1011.6,8,5.6,10.4,27
2023-06-28T22:00,19.9,71,0.00,0.00,0,1011.7,9,7.6,12.2,19
2023-06-28T23:00,19.7,73,0.00,0.00,1,1011.9,44,13.0,21.6,6
2023-06-29T00:00,19.5,74,0.00,0.00,1,1011.6,47,13.7,24.8,337
2023-06-29T01:00,19.6,90,0.00,0.00,1,1011.7,44,16.1,26.6,350
2023-06-29T02:00,20.4,85,0.00,0.00,1,1011.9,47,18.8,30.6,356
2023-06-29T03:00,20.4,85,0.00,0.00,2,1012.3,67,16.2,33.1,357
2023-06-29T04:00,21.0,82,0.10,0.10,51,1012.8,94,18.4,30.6,359
2023-06-29T05:00,21.2,78,0.20,0.20,51,1013.4,94,23.1,40.0,5
2023-06-29T06:00,21.6,75,0.50,0.50,53,1013.8,100,24.8,45.0,359
